titulo,director,anio,duracion,link_pelicula,letterboxd,tags,poster
Comisario Ferro,Juan Rad,1999,94,https://drive.google.com/file/d/15W7ciZg0UtTrPsNenJhS3uppsv31N70k/view,https://letterboxd.com/film/commissioner-ferro/,,https://drive.google.com/uc?id=17hhsASCymt6g8BBkiO1UaDqIXhB0abnA
Lugares comunes,Adolfo Aristarain,2002,110,https://drive.google.com/file/d/1fAOzF5s-Qd5bYvgP8jBGQrQfEYW13NaY/view?usp=sharing,https://letterboxd.com/film/common-ground-2002/,,https://drive.google.com/uc?id=1q3PG3F3CpHR6f9piveAMwhZ2-qKlv_0d
Como el mar,Nicolás Gil Lavedra,2024,87,https://drive.google.com/file/d/1PhGqCOVJvLrnaS1yMx0TF0U9xCAfkZ2z/view,https://letterboxd.com/film/como-el-mar/,,https://drive.google.com/uc?id=18rbZt3DpNvZ3B-UtO-LGI85l7dralLVI
"Cómo se hizo ""La hora de los hornos""",Fernando Martín Peña,2007,87,https://drive.google.com/file/d/1BHQld2eWzxS75DGkUbAO66tbHQDwHN-p/view,https://letterboxd.com/film/como-se-hizo-la-hora-de-los-hornos-2007/,,https://drive.google.com/uc?id=1_ge8hSdFLhC9aSpNo1Efs88yfJLO3GnM
Con alma y vida,David José Kohon,1970,115,https://drive.google.com/file/d/1bNtqt5QYdRz5COAGIA8WbHJmr-kRDAQM/view?usp=sharing,https://letterboxd.com/film/con-alma-y-vida/,,https://drive.google.com/uc?id=1zUrCz2bHX9f6_wh8h8JGPyvnNWK6qMsL
Construcción de una ciudad,Néstor Frenkel,2008,87,https://drive.google.com/file/d/16M8Q9G-3aXOKXtfRQoIDe70P3vYAeAa4/view?usp=sharing,https://letterboxd.com/film/construccion-de-una-ciudad/,#MemoriaAbierta,https://drive.google.com/uc?id=1SiAiaFXehpcW2aU8rWt07-Qwn7KxjyCS
Copacabana,Martín Rejtman,2006,56,https://drive.google.com/file/d/1wbsMOXhgaxKnZgUA0EC6ehxH2icuy3C4/view,https://letterboxd.com/film/copacabana-2006/,,https://drive.google.com/uc?id=1ud-zLVApKz4dOmRfJtCd0FDUXBKk3XxM
"Corazón, las alegrías de Pantriste",Manuel García Ferré,2000,80,https://drive.google.com/file/d/1P7VRSQit0CGFjyelC_scNrYdVei8pkzL/view,https://letterboxd.com/film/corazon-las-alegrias-de-pantriste/,,
Corsini interpreta a Blomberg y Maciel,Mariano Llinás,2021,100,https://drive.google.com/file/d/1RSgheqi2pnGbU_02rYa2QnbbcPJS5KY2/view,https://letterboxd.com/film/corsini-sings-blomberg-maciel/,,https://drive.google.com/uc?id=1VXjIPyFGa7ihrKz3b0PhJeYEvfHABQeW
Cortázar: instrucciones de montaje (I),"Adriano Morán, Paz Fernandez et al",2020,27,https://drive.google.com/file/d/1rEswWaSYxaBAYc7jF-RIxOTn0EvFIlv4/view,https://letterboxd.com/film/cortazar-instrucciones-de-montaje-i/,,
Cortázar: Instrucciones de montaje (II),"Adriano Morán, Paz Fernandez et al",2021,25,https://drive.google.com/file/d/1J3fl6Aa7AuzrUuARGIq07WLePgYUaPxc/view,https://letterboxd.com/film/cortazar-instrucciones-de-montaje-ii/,,
Cosimi,Raúl Perrone,2018,113,https://drive.google.com/file/d/1LlbznfV8NtwIGHc2re0NMeLLl2qLZVxI/view?usp=sharing,https://letterboxd.com/film/cosimi/,,https://drive.google.com/uc?id=1XAuYAc5zI4SClUtUw1fbMJPhYss_6vR-
Tiro de gracia,Ricardo Becher,1969,101,https://drive.google.com/file/d/1xRQP_4_tuMTSNV05b6BWpo-3KAwzV4y_/view,https://letterboxd.com/film/coup-de-grace-1969/,,https://drive.google.com/uc?id=1bWqAS8VolEi4EyMPUFrCgnEU2xXjlzUG
Vaquero,Juan Minujín,2011,87,https://drive.google.com/file/d/1KPScgTKre8thdbc-OqGwE81hf5Olceiz/view,https://letterboxd.com/film/cowboy-2011/,,https://drive.google.com/uc?id=1inTgtNFeVJ536AZoN2Kzmvi5oeuUaUyc
Mundo grúa,Pablo Trapero,1999,90,https://drive.google.com/file/d/1w7VoGY5F8fdrlrRaIsHJmMd3LGgTG4eL/view,https://letterboxd.com/film/crane-world/,,https://drive.google.com/uc?id=1VDYvIyRFVgfhcka5EPkJRd8SWekOeyiQ
Crimen en el hotel alojamiento,Leo Fleider,1974,80,https://drive.google.com/file/d/1slsYATGIpGTJP0PnAQxdr8y1BPN2dMFu/view,https://letterboxd.com/film/crimen-en-el-hotel-alojamiento/,,https://drive.google.com/uc?id=1y81EJ0vD6fTuoLtmi7ENcTg0VJaxee0U
Cuarentena (Exil und Rückkehr),Carlos Echeverría,1984,87,https://drive.google.com/file/d/11pwu42HfOgPxi5gAd0Jbl8UhnxDa65FF/view,https://letterboxd.com/film/cuarentena-exil-und-ruckkehr/,#MemoriaAbierta,https://drive.google.com/uc?id=1z8K63oaJM2P4UwGLhMp-tZvBcQ5IsvX7
Cuatro corazones,Enrique Santos Discépolo y Carlos Schlieper,1939,80,https://drive.google.com/file/d/1QziiDgzxpMYupuVTB1M9Tgifuqz44iH_/view?usp=sharing,https://letterboxd.com/film/cuatro-corazones/,,https://drive.google.com/uc?id=1oh4OApIskd_RHXVRGyQ5onBg0o38YVo3
Cuesta abajo,Louis J. Gasnier,1934,74,https://drive.google.com/file/d/172Efe6NuDP2V7B9J9d_BjKVc5VGcc6gn/view,https://letterboxd.com/film/cuesta-abajo/,,https://drive.google.com/uc?id=1iyLTyqDlgSMeEwUpyeGLshloRwnsWf-S
Culpa cero,"Valeria Bertuccelli, Mora Elizalde",2024,106,https://drive.google.com/file/d/1jz92TkIAWetYshj_qt_KmPPjrS3JzMha/view,https://letterboxd.com/film/culpa-cero/,,
Cump4rsit4,Raúl Perrone,2016,77,https://drive.google.com/file/d/14vMp6YPIVD9MOpcM_Rm8Qf-PeqTsYzpe/view,https://letterboxd.com/film/cump4rsit4/,,https://drive.google.com/uc?id=1ChQGB0FYMQH7WZE1s7pIHuHNCmb35B9Q
Dale nomás,Osias Wilenski,1974,90,https://drive.google.com/file/d/1YBQAWs5LoLmf38IC4K8wIVQbHhkW3ApX/view,https://letterboxd.com/film/dale-nomas/,,https://drive.google.com/uc?id=18yR7tw1iIpljbaN5VY8gNEeAcJwYVTQK
Dalia,Rafael Escolar,2017,84,https://drive.google.com/file/d/1Q8BeH-H7hD7qmw5UdgIlKowu8s0rzzJi/view,https://letterboxd.com/film/dalia-1/,,https://drive.google.com/uc?id=1yZRcvB7wS22OLc0KH9HZGKJQVzc6dX6j
Dar la cara,José A. Martínez Suárez,1962,108,https://drive.google.com/file/d/1SFRYDIvpKP3swHky0QQUQeQ09O8mqdP7/view,https://letterboxd.com/film/dar-la-cara/,,https://drive.google.com/uc?id=13HXjLAJ6LVaOhlWxUiBtGNIrKF-3G44l
De la misteriosa Buenos Aires,"Ricardo Wullicher, Alberto Fischerman et al",1981,93,https://drive.google.com/file/d/1X5qxsUT-UMczXGU1BoaD9L3QOqlbvZE7/view,https://letterboxd.com/film/de-la-misteriosa-buenos-aires/,,
Caídos en el infierno,Luis César Amadori,1954,112,https://drive.google.com/file/d/1TZtg3XxpFnSZUiK2GPRa0WzfVdIb9t-4/view?usp=sharing,https://letterboxd.com/film/descent-into-hell-1954/,,https://drive.google.com/uc?id=1j6L_r_hSrB2Mcd7VM_RV3MZgvOwFHNIh
Detective,Carlos Schlieper,1954,85,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/detective-1954/,,https://drive.google.com/uc?id=1kclNa9w4EP1QqdhZYMdAimH8j_mVRJEj
Deus Irae,Pedro Cristiani,2023,85,https://drive.google.com/file/d/1eYers52qjLJ4LzdsGCV7dniH_x14MgVY/view,https://letterboxd.com/film/deus-irae-2023/,,https://drive.google.com/uc?id=1d59TxfDsifxTvOngRMmeL0EK9Qpa6f_s
Con el diablo en el cuerpo,Carlos Hugo Christensen,1947,81,https://drive.google.com/file/d/1ahSb-OQYBAMc8rMBDLAt3EqO9Rf4rHpB/view,https://letterboxd.com/film/devil-in-the-flesh-1947-1/,,https://drive.google.com/uc?id=1Qdi-Kyxl75Gmmf9PSsCrLlJkHk3SFs9-
Diapasón,Jorge Polaco,1986,90,https://drive.google.com/file/d/1W5SbHXjrzaQF6-9LUk-Ueqat-b0tLEun/view,https://letterboxd.com/film/diapason-1986/,,https://drive.google.com/uc?id=18i_ufOxNhWOogw7AyfAnuOzCjAZTdg2v
Dibu: La película,"Alejandro Stoessel, Carlos Olivieri",1997,105,https://drive.google.com/file/d/1GA0lZDn3XR9xBQqGeQHRbwO7ME_Pn-3t/view?usp=sharing,https://letterboxd.com/film/dibu-la-pelicula/,,
La dignidad de los nadies,Pino Solanas,2005,120,https://drive.google.com/file/d/1M6j8rfMWYshEaSlY_TJwBYAEyrncft1p/view,https://letterboxd.com/film/dignity-of-the-nobodies/,,https://drive.google.com/uc?id=1jN7Z2X7uWfBOAC6Stvrhqel1OJzq-QfN
Divorcio en Montevideo,Manuel Romero,1939,70,https://drive.google.com/file/d/1n6BMQwZfwjQqcLO7S4soB_lMhBr8iX_C/view,https://letterboxd.com/film/divorce-in-montevideo/,,https://drive.google.com/uc?id=1eGnJCwusN2fC1PS7Jzp9eFEwLAWLSez0
¿Sabés nadar?,Diego Kaplan,2002,89,https://drive.google.com/file/d/1UK0pKg8_p_lcriW-gMYBc3_zCZtT74LQ/view,https://letterboxd.com/film/do-you-swim/,,https://drive.google.com/uc?id=1BD18WxuPQGOAZWSnV6iHz0xMPWj5QeVb
La mujer de los perros,"Laura Citarella, Verónica Llinás",2015,95,https://drive.google.com/file/d/1_6cShwaJyu8HmPgf2YlNjmoi4mkkEDY-/view,https://letterboxd.com/film/dog-lady/,,
Doli vuelve a casa,Martín Rejtman,1986,30,https://drive.google.com/file/d/1Sa4fW8_4XxSFrzpsVVG38QhXbvQ525bA/view,https://letterboxd.com/film/doli-goes-home/,,https://drive.google.com/uc?id=19WiZCFaEkK8wRVEinpaQxnXHUVCKBVoD
Don Juan,Mempo Giardinelli,2019,66,https://drive.google.com/file/d/1oCxH71381TFJtsknqSmefet4iPTT7wgf/view,https://letterboxd.com/film/don-juan-2019/,,https://drive.google.com/uc?id=1Nc1Ggx7-Fr9_SUttnX-YWiOJNv72HH30
No me digas adiós,Luis Moglia Barth,1950,89,https://drive.google.com/file/d/1facWkUsCORIVWhYLibZx3Kl_L941FriS/view?usp=drive_link,https://letterboxd.com/film/dont-tell-me-goodbye/,,https://drive.google.com/uc?id=1V2C6tsEwnwS7WTNYjdtC8OH_TWdVIY-o
Donde comienzan los pantanos,Antonio Ber Ciani,1952,94,https://drive.google.com/file/d/1lVU_JaF-r9e1SHGNBS3tultgXD5QUNCf/view?usp=sharing,https://letterboxd.com/film/donde-comienzan-los-pantanos/,,https://drive.google.com/uc?id=1JLl3lKH1EELzIMIlIBMxXMUY4rt9hv9F
Dopler,Ernesto Baca,2019,4,https://drive.google.com/file/d/14Z9Kjj5omcuQPDaYvB10NaRPo3TxlfcK/view,https://letterboxd.com/film/dopler/,,https://drive.google.com/uc?id=1iHX8IwItkZKflYtnOM5fkqvhpe8m6Wu-
Dromómanos,Luis Ortega,2012,64,https://drive.google.com/file/d/1PAWFgixzui4ymbvcp_iqMUGQc8wJKijF/view?usp=sharing,https://letterboxd.com/film/dromomanos/,,https://drive.google.com/uc?id=179w-jBsOIrOzc4hwQHlnB0YHIMLbrP28
Edad difícil,Leopoldo Torres Ríos,1956,73,https://drive.google.com/file/d/1bBLKmX5WdpSVm_YuOG3x_LJd8Sy-7U8v/view,https://letterboxd.com/film/edad-dificil/,,https://drive.google.com/uc?id=1zlRJZf2aYyoFKbEqkblrYPbprtPmWfen
El adiós del unitario,Edmo Cominetti,1929,4,https://drive.google.com/file/d/1sXcnxFK5vl_kqzlmrFcjTYVfhmQx04vt/view?usp=drive_link,https://letterboxd.com/film/el-adios-del-unitario/,,https://drive.google.com/uc?id=126y74SlkkMMaosU6YUhYREJ-sUs1bUrd
El alma del bandoneón,Mario Soffici,1935,77,https://drive.google.com/file/d/1SowDf1Qxu50I0LQJkcFqN2U-uYUXGjbH/view?usp=sharing,https://letterboxd.com/film/el-alma-del-bandoneon/,,https://drive.google.com/uc?id=1_K66uQjBBTbaZAiqzvFkQtLwKWVLv3ht
El almuerzo,Javier Torre,2015,85,https://drive.google.com/file/d/1CfwBGlPLY5yUp57u76eM_1VxwKoYlIL9/view?usp=sharing,https://letterboxd.com/film/el-almuerzo/,#MemoriaAbierta,https://drive.google.com/uc?id=1eYy-GoWZAhzDYB5D3-s_wQfbRfZTAth1
El beso del olvido,Eduardo Mignogna,1991,80,https://drive.google.com/file/d/1kH4tG_kq7xpny9H0LQMEcrhy6ORoPFKC/view,https://letterboxd.com/film/el-beso-del-olvido/,,
El búho,Bebe Kamín,1983,77,https://drive.google.com/file/d/14VB4NvKDEnYAXwRXAFVtaip5k6miDcjA/view,https://letterboxd.com/film/el-buho/,,https://drive.google.com/uc?id=1AOTpSd6xKsVo4Vbwb_WGCOndx2oDxnNf
El caballo del pueblo,Manuel Romero,1935,67,https://drive.google.com/file/d/1_5ANfUZgTirnNeADXIwlRqnDylJGMP4w/view,https://letterboxd.com/film/el-caballo-del-pueblo/,,https://drive.google.com/uc?id=1f6T_sRj-vwnLYHIZZ6JDieMaY4q7zFZG
El calavera,Carlos F. Borcosque,1958,79,https://drive.google.com/file/d/1iSCOOojnFNIHyS7co_IGF4ndH3DUtXki/view?usp=sharing,https://letterboxd.com/film/el-calavera/,,https://drive.google.com/uc?id=1lu_LMF8FkxMGo1m85O-s43301CvdLQeG
El caso María Soledad,Héctor Olivera,1993,125,https://drive.google.com/file/d/1jaBLVx4Mn2K93KRNZGS6_mF7-JA6H2sP/view,https://letterboxd.com/film/el-caso-maria-soledad/,,https://drive.google.com/uc?id=1ErBWr6X5k6B95KQ-ri0Nl6srACvQJpFp
El ciclo,Raymundo Gleyzer,1963,12,https://drive.google.com/file/d/1cLWWERb3KTThcLeslA5UVOlYXhzcydeQ/view,https://letterboxd.com/film/el-ciclo/,,https://drive.google.com/uc?id=16skTl7Fej2ZU5LH8rps-DqjkxD2QAuz2
El coso,Néstor Frenkel,2022,73,https://drive.google.com/file/d/1JeHdngq9nm2fx1qFiZfDVB5vyEdJLTGm/view,https://letterboxd.com/film/el-coso/,,https://drive.google.com/uc?id=1fv2CgmArYP-S-iP-u3dTYXTVzxm3lJ1m
El crack,José A. Martínez Suárez,1960,81,https://drive.google.com/file/d/1b2qj7itp3sG-Ykz3cD5QvyCbo7iuIpp4/view,https://letterboxd.com/film/el-crack-1960/,,https://drive.google.com/uc?id=15eTZIKmCffg7lsf3Shfrvs24ysXhHQhb
El deseo,Carlos Schlieper,1944,85,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/el-deseo-1944/,,https://drive.google.com/uc?id=1VS-T7fbdYc4bSg4kGpsUJr5Q8Nxiw-BU
El dinero de Dios,Román Viñoly Barreto,1959,85,https://drive.google.com/file/d/1TbVLPQsUcYzgHnz7iU3lDhC_XQjTP_Ty/view,https://letterboxd.com/film/el-dinero-de-dios/,,https://drive.google.com/uc?id=1QIxtbf9uIDw_-xaljO9qjEJZPNrfqjVm
El entretenedor,Atilio Polverini,1991,82,https://drive.google.com/file/d/1Xv_jTORwaZsUg69LHQku8q_pQmgvzfC-/view,https://letterboxd.com/film/el-entretenedor/,,
El espejo,Francisco Múgica,1943,65,https://drive.google.com/file/d/1vh967pcg5DzEcjFhjHF0W37DypVkltWw/view,https://letterboxd.com/film/el-espejo-1943/,,https://drive.google.com/uc?id=1cq3E6vNgcWCJ4lQliicA1IvQCbQPYhnj
El familiar,Octavio Getino,1975,100,https://drive.google.com/file/d/1ItWmYKi0YInEPlXFXAcG04vLIi67OfkL/view,https://letterboxd.com/film/el-familiar/,,https://drive.google.com/uc?id=1TrTQ-4i_baqa7UG4n_9TGTxkLK99lcIS
El gran simulador,Néstor Frenkel,2013,76,https://drive.google.com/file/d/1Jg7TOuc6miEf1dhVn2yob7Lbpu00c0QC/view,https://letterboxd.com/film/el-gran-simulador/,,https://drive.google.com/uc?id=10Sq9LtcObUnr2JxATb_DBGngzRNoz2L5
El habilitado,Jorge Cedron,1971,78,https://drive.google.com/file/d/1tWLJ21OYsSYQ-J0i3S0nNKlzEeu1DuLV/view?usp=drive_link,https://letterboxd.com/film/el-habilitado/,,https://drive.google.com/uc?id=1fswpL1P6mWWoMg-GHWN64n2S5QZy6TaL
El hombre de la deuda externa,Pablo Olivo,1987,98,https://drive.google.com/file/d/1tgeLR8luVcGHtbHKPscdUCexaO8z1knb/view,https://letterboxd.com/film/el-hombre-de-la-deuda-externa/,,https://drive.google.com/uc?id=1mseliYJEx7ex_L08X02obq_LTGNJJdBQ
El hombre que debía una muerte,Mario Soffici,1955,80,https://drive.google.com/file/d/1SqexEcD1wn-Db49ZRCxpKhAvg1yLxhLN/view,https://letterboxd.com/film/el-hombre-que-debia-una-muerte/,,https://drive.google.com/uc?id=1lMrQwk_grcH0PZZCX0OUgwsmvqTwoMY8
El hombre virgen,Román Viñoly Barreto,1956,100,https://drive.google.com/file/d/1Z7HslC3GW2kIPm06uLCNiNe9S_EQ98-U/view,https://letterboxd.com/film/el-hombre-virgen/,,https://drive.google.com/uc?id=1PjkhB9T5pq9Cy-dfBbcxQmBCb8jut9H7
El jugador,León Klimovsky,1947,59,https://drive.google.com/file/d/1rDK7vFXyGTgVNYJM-Kni89mkDM1sHf8t/view,https://letterboxd.com/film/el-jugador/,,https://drive.google.com/uc?id=1XLWUvfTstwlxxTgRls3bwZsvRgFBW8y-
El más infeliz del pueblo,Luis Bayón Herrera,1941,89,https://drive.google.com/file/d/1jA-75-dOwr3xn2cZbErNc9SlYUdN6Wx-/view?usp=drive_link,https://letterboxd.com/film/el-mas-infeliz-del-pueblo/,,https://drive.google.com/uc?id=1oky5fIJMdDxNKKOVQP9Wz9F9eiR8CBQY
El mejor papá del mundo,Francisco Múgica,1941,73,https://drive.google.com/file/d/1sKVmZd_YQXjPhZ8vwHfY2NVOldIRLijR/view,https://letterboxd.com/film/el-mejor-papa-del-mundo/,,https://drive.google.com/uc?id=1_sbMwaBCAKow8Ls5MeT0wx9gfSJ2kio6
El nacimiento de un libro,Mario Sábato,1963,16,https://drive.google.com/file/d/1udGQEeKU5ADwE4tUJG9MDdgqPcxlPNvc/view?usp=drive_link,https://letterboxd.com/film/el-nacimiento-de-un-libro/,,https://drive.google.com/uc?id=1lqHNS2DqYqgmtMOY6yYR5AkObvFIPCWP
El perseguidor,Osias Wilenski,1965,69,https://drive.google.com/file/d/1sP_Kf-HjwPkxNYFjxla-q5wNOiebGcHM/view,https://letterboxd.com/film/el-perseguidor-1965/,,https://drive.google.com/uc?id=13j8M5veGomapDgSGwEh2mzcIy2Twp5DW
El prontuario del señor K,Oscar Barney Finn,1987,112,https://drive.google.com/file/d/15ICBTgWD5GUznYWVc65EQqOE_d9Shl7e/view,https://letterboxd.com/film/el-prontuario-del-senor-k/,,https://drive.google.com/uc?id=1BGe2AALg3ntkdE6PUXv9ndjF-mDZelV9
El reñidero,René Múgica,1965,64,https://drive.google.com/file/d/1Tgz72l-zA2tWbRwX-w2NuZ6t-Qe_Y8HJ/view,https://letterboxd.com/film/el-renidero/,,https://drive.google.com/uc?id=1cRBfidIC6b6237uK2bs35qoooatnndUv
El retrato,Carlos Schlieper,1947,75,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/el-retrato/,,https://drive.google.com/uc?id=10zwvVT9J_hm1TXzMO3N4lfgCL458krhr
El salame,Fernando Siro,1969,84,https://drive.google.com/file/d/1HVvm2qdvKJ7tHzGqgUCuhR-YwFODltCO/view?usp=sharing,https://letterboxd.com/film/el-salame/,,https://drive.google.com/uc?id=1ve4PtxBihe3-s83TbD90k8YNEkNwzq6O
El señor Galíndez,Rodolfo Kuhn,1984,85,https://drive.google.com/file/d/1O_6u7CbEgrpLe3U1l7c2EryhbGFPWMjK/view,https://letterboxd.com/film/el-senor-galindez/,#MemoriaAbierta,https://drive.google.com/uc?id=1mMjGMQoBbb3HXeUp6A7jllNMPP-QsgYG
El sueño del perro,Paulo Pécora,2008,93,https://drive.google.com/file/d/1DbxLl7OQrJvRMgpZEazxDZIUsEB-8A7B/view,https://letterboxd.com/film/el-sueno-del-perro/,,https://drive.google.com/uc?id=1cWvH9TNcaUYPcC7oa82WDaJtydEomrYW
El tren blanco,"Ramiro García Bogliano, Nahuel García et al",2003,80,https://drive.google.com/file/d/1-z9Ij5ZjWawoUfwJGd-NOTWiyWDo_-aA/view,https://letterboxd.com/film/el-tren-blanco/,,
El viaje,Francisco Múgica,1942,79,https://drive.google.com/file/d/1Pn0hn_8c22ShbVEOoj7SuX9NgVUR7Zxu/view,https://letterboxd.com/film/el-viaje-1942/,,https://drive.google.com/uc?id=1Sc9krZcE5m0y56_rlY0cVEQ8STA0LOxU
El viaje,Juan Manuel Rada,2020,57,https://drive.google.com/file/d/1wdRMIyzwqI0_fx9-UlPGR3tkAviyrJfP/view,https://letterboxd.com/film/el-viaje-2020/,#MalvinasArgentinas,https://drive.google.com/uc?id=1WB0E006eGYRQ-JIddI4ULvXsAVUZW_C_
El viajero sin equipaje,Oscar Barney Finn,1987,88,https://drive.google.com/file/d/1r1xuWjsR17iDR-8iBgarmBtJLlw6KeTb/view,https://letterboxd.com/film/el-viajero-sin-equipaje/,,
El visitante,Javier Olivera,1999,113,https://drive.google.com/file/d/1X8OWIiUBG0go_7IDCgyp9v2MokB9oxZ2/view,https://letterboxd.com/film/el-visitante/,"#MalvinasArgentinas, #MemoriaAbierta",https://drive.google.com/uc?id=1c6k5Y5TVmnRsnmgx-uk56abyIS5KSd4-
Entrenamiento elemental para actores,"Federico León, Martín Rejtman",2009,52,https://drive.google.com/file/d/1NmFMFHs3Kvi3gO51rHBzOySPubu7nLQw/view,https://letterboxd.com/film/elementary-training-for-actors/,,
Ellos nos hicieron así,Mario Soffici,1953,90,https://drive.google.com/file/d/1M7PA5cdsr1o-m8vd-bWld4fMqhSeZaxR/view,https://letterboxd.com/film/ellos-nos-hicieron-asi/,,https://drive.google.com/uc?id=1ZrimZ5Rs1yh0pLntUjb6Op1xOftVyEDh
Elsa & Fred,Marcos Carnevale,2005,108,https://drive.google.com/file/d/1Ig5VQ6cHEBmIy06blfuhRm5GReocHd0B/view,https://letterboxd.com/film/elsa-fred/,,https://drive.google.com/uc?id=1n74_8oiGY1tG5A8XDfc1TSYhqqGQxPuN
"Elvira Fernández, vendedora de tienda",Manuel Romero,1942,88,https://drive.google.com/file/d/19yEh7nQPOCmzllE9JP_Kvs7hk93GFMsr/view,https://letterboxd.com/film/elvira-fernandez-vendedora-de-tienda/,,
En el nombre del hijo,Jorge Polaco,1987,90,https://drive.google.com/file/d/1Ia_d3EMU2Ft7FI6RGQiN7Zw-8d029oOa/view,https://letterboxd.com/film/in-the-name-of-the-son-1987/,,https://drive.google.com/uc?id=1vafju5VBSs0m0GRYXSihVBJ8JDFUkY1h
En el último piso,Catrano Catrani,1942,69,https://drive.google.com/file/d/1kmG5-dNZtjVLmYN1u1UGZxB8HhIVY1FI/view,https://letterboxd.com/film/en-el-ultimo-piso/,,https://drive.google.com/uc?id=1WlBhHBPRAeXOba4oOYXSQPoR78UdOUJv
En tierras nuevas donde el oro abunda,"François Verstraeten, Matilde Anchorena",1924,140,https://drive.google.com/file/d/1_40aPCy2v5V3BUEKwSy40ztb4m7K6JVG/view,https://letterboxd.com/film/en-tierras-nuevas-donde-el-oro-abunda/,,
Encarnación,Anahí Berneri,2007,93,https://drive.google.com/file/d/1Z4LUg7cqWQunwaLX1YuR1VcgtXzqj7IE/view?usp=sharing,https://letterboxd.com/film/encarnacion/,,https://drive.google.com/uc?id=1bxC9pdsawMYqMHGdINEK6rDebKuO-Ixa
Ensayo final,Mario C. Lugones,1955,88,https://drive.google.com/file/d/1vHDVteo6iF5hVa4usZrhd8iT71852bik/view,https://letterboxd.com/film/ensayo-final/,,https://drive.google.com/uc?id=1V0B6L7dvVTFsa02LaJ-Cro_wAZYVaaHf
Esposa último modelo,Carlos Schlieper,1950,86,https://drive.google.com/file/d/1wvxgb4Qq4Ar0k9K-UKKXEkYnsiwefx7g/view?usp=sharing,https://letterboxd.com/film/esposa-ultimo-modelo/,,https://drive.google.com/uc?id=1uizgdw6fPXAVr3_QEpJezXIslb9vsLpM
Esta es mi vida,Román Viñoly Barreto,1952,95,https://drive.google.com/file/d/19i64wnH8ddQj3tL_QT3u1N87oEoFCXgL/view,https://letterboxd.com/film/esta-es-mi-vida/,,https://drive.google.com/uc?id=1OWeM3O-GMsC0GbE5eIgCetwXuSrl8SPl
Todas las azafatas van al cielo,Daniel Burman,2002,93,https://drive.google.com/file/d/1wb0Dj9rAhlxw5eFq77Hik3sXIaeXqDmU/view,https://letterboxd.com/film/every-stewardess-goes-to-heaven/,,https://drive.google.com/uc?id=1U9CgYVvuBvj0aKP5izb6oRj4Lb_tlbh-
Mala,Israel Adrián Caetano,2013,92,https://drive.google.com/file/d/1Hl3eQuPfxPCg6OrSE2FSthNnlc7-OB-C/view?usp=sharing,https://letterboxd.com/film/evil-woman-2013/,,https://drive.google.com/uc?id=11u1aEFFkulFC7vHH29rhMnK_s3YKJNco
Historias extraordinarias,Mariano Llinás,2008,242,https://drive.google.com/file/d/1oS2dIxkzt_5D6r-StYs0WxQj-n2Osv75/view,https://letterboxd.com/film/extraordinary-stories/,,https://drive.google.com/uc?id=1HlRX_pkMq4fky0gON5KatVVO6Kbn9Abo
"Facundo, la sombra del tigre",Nicolás Sarquís,1995,207,https://drive.google.com/file/d/1ap85dA9xTNAG1EDiS8ca_dBUrgGdC3ff/view,https://letterboxd.com/film/facundo-la-sombra-del-tigre/,,
"Fangio, el demonio de las pistas",Román Viñoly Barreto,1950,113,https://drive.google.com/file/d/1yq_aJWLqEjCl5vAiIjuAJPCnI47JMyeA/view,https://letterboxd.com/film/fangio-el-demonio-de-las-pistas/,,
Fantasma,Lisandro Alonso,2006,63,https://drive.google.com/file/d/1ZWEiiSlaQOwqd81MEeel_JCt_949pSgX/view,https://letterboxd.com/film/fantasma/,,https://drive.google.com/uc?id=1g7LOA1VVdVwhW8CudVCTbz2v_AmmdZlC
Fascinación,Carlos Schlieper,1949,83,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/fascination-1949/,,https://drive.google.com/uc?id=1pEiNSeya3Y_99PQqyemYRysFPLYoKvQg
Felicitas,María Teresa Costantini,2009,128,https://drive.google.com/file/d/1guMGh66hb0wzngPtZQ2S8LBWgTSbXqFE/view,https://letterboxd.com/film/felicitas/,,https://drive.google.com/uc?id=1NEvPhmi_q7bYpI15wOrjq8CZsNN4JG67
Cosas de mujer,Carlos Schlieper,1951,87,https://mega.nz/folder/aK5imRrJ#hBLKlb3u58Owiu0qp8lnyQ,https://letterboxd.com/film/feminine-wiles/,,https://drive.google.com/uc?id=1PtFQ8EGpvNNcKrGAlio-jjBhJzR3R0Jo
Filomena Marturano,Luis Mottura,1950,85,https://drive.google.com/file/d/19Go8TZPXvxLll-PG7IUYt3aFGq9J0XQe/view,https://letterboxd.com/film/filomena-marturano-1950/,,https://drive.google.com/uc?id=15kxZZMcnHTdm4YFokL535FmvLWYeCXd_
Picado fino,Esteban Sapir,1998,80,https://drive.google.com/file/d/1iN6jMGHMePk0zXbiW0_hDtXoUMT75q0V/view,https://letterboxd.com/film/fine-powder/,,https://drive.google.com/uc?id=1o-7dThMagbZ6sMhOzF_NFI71kQ72Aswj
